 - - - - - - - - - - - - - 0

 11| 90   
 12| 8   
 13| 86   
 14| 20   
 15| 73   
 16| 54   
 17| 22   
 18| 28   
 19| 99   
 20| 70   
 21| 72   
 22| 96   
 23| 67   
 24| 61   
 25| 10   
 26| 57   
 27| 19   
 28| 56   
 29| 9   
 30| 5   
 31| 26   
 32| 83   
 33| 12   
 34| 2   
 35| 93   
 36| 64   
 37| 15   
 38| 65   
 39| 47   
 40| 75   
 41| 91   
 42| 34   
 43| 37   
 44| 95   
 45| 13   
 46| 81   
 47| 44   
 48| 63   
 49| 23   
 50| 25   
 51| 27   
 52| 30   
 53| 41   
 54| 79   
 55| 51   
 56| 62   
 57| 55   
 58| 97   
 59| 17   
 60| 48   
 61| 74   
 62| 87   
 63| 68   
 64| 80   
 65| 43   
 66| 11   
 67| 36   
 68| 53   
 69| 66   
 70| 85   
 71| 77   
 72| 52   
 73| 92   
 74| 38   
 75| 76   
 76| 7   
 77| 16   
 78| 45   
 79| 33   
 80| 59   
 81| 1   
 82| 6   
 83| 42   
 84| 82   
 85| 4   
 86| 100   
 87| 58   
 88| 39   
 89| 31   
 90| 29   
 91| 78   
 92| 89   
 93| 88   
 94| 35   46
 95| 94   40
 96| 18   21
 97| 60   69
 98| 24   50
 99| 84   49
    _   _
    a   b
                    top a:   6
                    top b:   94
                    elems a: 94
                    elems b: 6

rb - - - - - - - - - - - - - 10

 0|     
 1|     
 2|     
 3|     
 4|     
 5|     
 6| 14   
 7| 71   
 8| 32   
 9| 3   
 10| 98   
 11| 90   
 12| 8   
 13| 86   
 14| 20   
 15| 73   
 16| 54   
 17| 22   
 18| 28   
 19| 99   
 20| 70   
 21| 72   
 22| 96   
 23| 67   
 24| 61   
 25| 10   
 26| 57   
 27| 19   
 28| 56   
 29| 9   
 30| 5   
 31| 26   
 32| 83   
 33| 12   
 34| 2   
 35| 93   
 36| 64   
 37| 15   
 38| 65   
 39| 47   
 40| 75   
 41| 91   
 42| 34   
 43| 37   
 44| 95   
 45| 13   
 46| 81   
 47| 44   
 48| 63   
 49| 23   
 50| 25   
 51| 27   
 52| 30   
 53| 41   
 54| 79   
 55| 51   
 56| 62   
 57| 55   
 58| 97   
 59| 17   
 60| 48   
 61| 74   
 62| 87   
 63| 68   
 64| 80   
 65| 43   
 66| 11   
 67| 36   
 68| 53   
 69| 66   
 70| 85   
 71| 77   
 72| 52   
 73| 92   
 74| 38   
 75| 76   
 76| 7   
 77| 16   
 78| 45   
 79| 33   
 80| 59   
 81| 1   
 82| 6   
 83| 42   
 84| 82   
 85| 4   
 86| 100   
 87| 58   
 88| 39   
 89| 31   
 90| 29   
 91| 78   
 92| 89   
 93| 88   
 94| 35   40
 95| 94   21
 96| 18   69
 97| 60   50
 98| 24   49
 99| 84   46
    _   _
    a   b
                    top a:   6
                    top b:   94
                    elems a: 94
                    elems b: 6

rb - - - - - - - - - - - - - 11

 0|     
 1|     
 2|     
 3|     
 4|     
 5|     
 6| 14   
 7| 71   
 8| 32   
 9| 3   
 10| 98   
 11| 90   
 12| 8   
 13| 86   
 14| 20   
 15| 73   
 16| 54   
 17| 22   
 18| 28   
 19| 99   
 20| 70   
 21| 72   
 22| 96   
 23| 67   
 24| 61   
 25| 10   
 26| 57   
 27| 19   
 28| 56   
 29| 9   
 30| 5   
 31| 26   
 32| 83   
 33| 12   
 34| 2   
 35| 93   
 36| 64   
 37| 15   
 38| 65   
 39| 47   
 40| 75   
 41| 91   
 42| 34   
 43| 37   
 44| 95   
 45| 13   
 46| 81   
 47| 44   
 48| 63   
 49| 23   
 50| 25   
 51| 27   
 52| 30   
 53| 41   
 54| 79   
 55| 51   
 56| 62   
 57| 55   
 58| 97   
 59| 17   
 60| 48   
 61| 74   
 62| 87   
 63| 68   
 64| 80   
 65| 43   
 66| 11   
 67| 36   
 68| 53   
 69| 66   
 70| 85   
 71| 77   
 72| 52   
 73| 92   
 74| 38   
 75| 76   
 76| 7   
 77| 16   
 78| 45   
 79| 33   
 80| 59   
 81| 1   
 82| 6   
 83| 42   
 84| 82   
 85| 4   
 86| 100   
 87| 58   
 88| 39   
 89| 31   
 90| 29   
 91| 78   
 92| 89   
 93| 88   
 94| 35   21
 95| 94   69
 96| 18   50
 97| 60   49
 98| 24   46
 99| 84   40
    _   _
    a   b
                    top a:   6
                    top b:   94
                    elems a: 94
                    elems b: 6

rb - - - - - - - - - - - - - 12

 0|     
 1|     
 2|     
 3|     
 4|     
 5|     
 6| 14   
 7| 71   
 8| 32   
 9| 3   
 10| 98   
 11| 90   
 12| 8   
 13| 86   
 14| 20   
 15| 73   
 16| 54   
 17| 22   
 18| 28   
 19| 99   
 20| 70   
 21| 72   
 22| 96   
 23| 67   
 24| 61   
 25| 10   
 26| 57   
 27| 19   
 28| 56   
 29| 9   
 30| 5   
 31| 26   
 32| 83   
 33| 12   
 34| 2   
 35| 93   
 36| 64   
 37| 15   
 38| 65   
 39| 47   
 40| 75   
 41| 91   
 42| 34   
 43| 37   
 44| 95   
 45| 13   
 46| 81   
 47| 44   
 48| 63   
 49| 23   
 50| 25   
 51| 27   
 52| 30   
 53| 41   
 54| 79   
 55| 51   
 56| 62   
 57| 55   
 58| 97   
 59| 17   
 60| 48   
 61| 74   
 62| 87   
 63| 68   
 64| 80   
 65| 43   
 66| 11   
 67| 36   
 68| 53   
 69| 66   
 70| 85   
 71| 77   
 72| 52   
 73| 92   
 74| 38   
 75| 76   
 76| 7   
 77| 16   
 78| 45   
 79| 33   
 80| 59   
 81| 1   
 82| 6   
 83| 42   
 84| 82   
 85| 4   
 86| 100   
 87| 58   
 88| 39   
 89| 31   
 90| 29   
 91| 78   
 92| 89   
 93| 88   
 94| 35   69
 95| 94   50
 96| 18   49
 97| 60   46
 98| 24   40
 99| 84   21
    _   _
    a   b
                    top a:   6
                    top b:   94
                    elems a: 94
                    elems b: 6

pb - - - - - - - - - - - - - 13

 0|     
 1|     
 2|     
 3|     
 4|     
 5|     
 6|     
 7| 71   
 8| 32   
 9| 3   
 10| 98   
 11| 90   
 12| 8   
 13| 86   
 14| 20   
 15| 73   
 16| 54   
 17| 22   
 18| 28   
 19| 99   
 20| 70   
 21| 72   
 22| 96   
 23| 67   
 24| 61   
 25| 10   
 26| 57   
 27| 19   
 28| 56   
 29| 9   
 30| 5   
 31| 26   
 32| 83   
 33| 12   
 34| 2   
 35| 93   
 36| 64   
 37| 15   
 38| 65   
 39| 47   
 40| 75   
 41| 91   
 42| 34   
 43| 37   
 44| 95   
 45| 13   
 46| 81   
 47| 44   
 48| 63   
 49| 23   
 50| 25   
 51| 27   
 52| 30   
 53| 41   
 54| 79   
 55| 51   
 56| 62   
 57| 55   
 58| 97   
 59| 17   
 60| 48   
 61| 74   
 62| 87   
 63| 68   
 64| 80   
 65| 43   
 66| 11   
 67| 36   
 68| 53   
 69| 66   
 70| 85   
 71| 77   
 72| 52   
 73| 92   
 74| 38   
 75| 76   
 76| 7   
 77| 16   
 78| 45   
 79| 33   
 80| 59   
 81| 1   
 82| 6   
 83| 42   
 84| 82   
 85| 4   
 86| 100   
 87| 58   
 88| 39   
 89| 31   
 90| 29   
 91| 78   
 92| 89   
 93| 88   14
 94| 35   69
 95| 94   50
 96| 18   49
 97| 60   46
 98| 24   40
 99| 84   21
    _   _
    a   b
                    top a:   7
                    top b:   93
                    elems a: 93
                    elems b: 7

rb - - - - - - - - - - - - - 14

 0|     
 1|     
 2|     
 3|     
 4|     
 5|     
 6|     
 7| 71   
 8| 32   
 9| 3   
 10| 98   
 11| 90   
 12| 8   
 13| 86   
 14| 20   
 15| 73   
 16| 54   
 17| 22   
 18| 28   
 19| 99   
 20| 70   
 21| 72   
 22| 96   
 23| 67   
 24| 61   
 25| 10   
 26| 57   
 27| 19   
 28| 56   
 29| 9   
 30| 5   
 31| 26   
 32| 83   
 33| 12   
 34| 2   
 35| 93   
 36| 64   
 37| 15   
 38| 65   
 39| 47   
 40| 75   
 41| 91   
 42| 34   
 43| 37   
 44| 95   
 45| 13   
 46| 81   
 47| 44   
 48| 63   
 49| 23   
 50| 25   
 51| 27   
 52| 30   
 53| 41   
 54| 79   
 55| 51   
 56| 62   
 57| 55   
 58| 97   
 59| 17   
 60| 48   
 61| 74   
 62| 87   
 63| 68   
 64| 80   
 65| 43   
 66| 11   
 67| 36   
 68| 53   
 69| 66   
 70| 85   
 71| 77   
 72| 52   
 73| 92   
 74| 38   
 75| 76   
 76| 7   
 77| 16   
 78| 45   
 79| 33   
 80| 59   
 81| 1   
 82| 6   
 83| 42   
 84| 82   
 85| 4   
 86| 100   
 87| 58   
 88| 39   
 89| 31   
 90| 29   
 91| 78   
 92| 89   
 93| 88   69
 94| 35   50
 95| 94   49
 96| 18   46
 97| 60   40
 98| 24   21
 99| 84   14
    _   _
    a   b
                    top a:   7
                    top b:   93
                    elems a: 93
                    elems b: 7

pb - - - - - - - - - - - - - 15

 0|     
 1|     
 2|     
 3|     
 4|     
 5|     
 6|     
 7|     
 8| 32   
 9| 3   
 10| 98   
 11| 90   
 12| 8   
 13| 86   
 14| 20   
 15| 73   
 16| 54   
 17| 22   
 18| 28   
 19| 99   
 20| 70   
 21| 72   
 22| 96   
 23| 67   
 24| 61   
 25| 10   
 26| 57   
 27| 19   
 28| 56   
 29| 9   
 30| 5   
 31| 26   
 32| 83   
 33| 12   
 34| 2   
 35| 93   
 36| 64   
 37| 15   
 38| 65   
 39| 47   
 40| 75   
 41| 91   
 42| 34   
 43| 37   
 44| 95   
 45| 13   
 46| 81   
 47| 44   
 48| 63   
 49| 23   
 50| 25   
 51| 27   
 52| 30   
 53| 41   
 54| 79   
 55| 51   
 56| 62   
 57| 55   
 58| 97   
 59| 17   
 60| 48   
 61| 74   
 62| 87   
 63| 68   
 64| 80   
 65| 43   
 66| 11   
 67| 36   
 68| 53   
 69| 66   
 70| 85   
 71| 77   
 72| 52   
 73| 92   
 74| 38   
 75| 76   
 76| 7   
 77| 16   
 78| 45   
 79| 33   
 80| 59   
 81| 1   
 82| 6   
 83| 42   
 84| 82   
 85| 4   
 86| 100   
 87| 58   
 88| 39   
 89| 31   
 90| 29   
 91| 78   
 92| 89   71
 93| 88   69
 94| 35   50
 95| 94   49
 96| 18   46
 97| 60   40
 98| 24   21
 99| 84   14
    _   _
    a   b
                    top a:   8
                    top b:   92
                    elems a: 92
                    elems b: 8

rrb - - - - - - - - - - - - - 16

 0|     
 1|     
 2|     
 3|     
 4|     
 5|     
 6|     
 7|     
 8| 32   
 9| 3   
 10| 98   
 11| 90   
 12| 8   
 13| 86   
 14| 20   
 15| 73   
 16| 54   
 17| 22   
 18| 28   
 19| 99   
 20| 70   
 21| 72   
 22| 96   
 23| 67   
 24| 61   
 25| 10   
 26| 57   
 27| 19   
 28| 56   
 29| 9   
 30| 5   
 31| 26   
 32| 83   
 33| 12   
 34| 2   
 35| 93   
 36| 64   
 37| 15   
 38| 65   
 39| 47   
 40| 75   
 41| 91   
 42| 34   
 43| 37   
 44| 95   
 45| 13   
 46| 81   
 47| 44   
 48| 63   
 49| 23   
 50| 25   
 51| 27   
 52| 30   
 53| 41   
 54| 79   
 55| 51   
 56| 62   
 57| 55   
 58| 97   
 59| 17   
 60| 48   
 61| 74   
 62| 87   
 63| 68   
 64| 80   
 65| 43   
 66| 11   
 67| 36   
 68| 53   
 69| 66   
 70| 85   
 71| 77   
 72| 52   
 73| 92   
 74| 38   
 75| 76   
 76| 7   
 77| 16   
 78| 45   
 79| 33   
 80| 59   
 81| 1   
 82| 6   
 83| 42   
 84| 82   
 85| 4   
 86| 100   
 87| 58   
 88| 39   
 89| 31   
 90| 29   
 91| 78   
 92| 89   14
 93| 88   71
 94| 35   69
 95| 94   50
 96| 18   49
 97| 60   46
 98| 24   40
 99| 84   21
    _   _
    a   b
                    top a:   8
                    top b:   92
                    elems a: 92
                    elems b: 8

rrb - - - - - - - - - - - - - 17

 0|     
 1|     
 2|     
 3|     
 4|     
 5|     
 6|     
 7|     
 8| 32   
 9| 3   
 10| 98   
 11| 90   
 12| 8   
 13| 86   
 14| 20   
 15| 73   
 16| 54   
 17| 22   
 18| 28   
 19| 99   
 20| 70   
 21| 72   
 22| 96   
 23| 67   
 24| 61   
 25| 10   
 26| 57   
 27| 19   
 28| 56   
 29| 9   
 30| 5   
 31| 26   
 32| 83   
 33| 12   
 34| 2   
 35| 93   
 36| 64   
 37| 15   
 38| 65   
 39| 47   
 40| 75   
 41| 91   
 42| 34   
 43| 37   
 44| 95   
 45| 13   
 46| 81   
 47| 44   
 48| 63   
 49| 23   
 50| 25   
 51| 27   
 52| 30   
 53| 41   
 54| 79   
 55| 51   
 56| 62   
 57| 55   
 58| 97   
 59| 17   
 60| 48   
 61| 74   
 62| 87   
 63| 68   
 64| 80   
 65| 43   
 66| 11   
 67| 36   
 68| 53   
 69| 66   
 70| 85   
 71| 77   
 72| 52   
 73| 92   
 74| 38   
 75| 76   
 76| 7   
 77| 16   
 78| 45   
 79| 33   
 80| 59   
 81| 1   
 82| 6   
 83| 42   
 84| 82   
 85| 4   
 86| 100   
 87| 58   
 88| 39   
 89| 31   
 90| 29   
 91| 78   
 92| 89   21
 93| 88   14
 94| 35   71
 95| 94   69
 96| 18   50
 97| 60   49
 98| 24   46
 99| 84   40
    _   _
    a   b
                    top a:   8
                    top b:   92
                    elems a: 92
                    elems b: 8

pb - - - - - - - - - - - - - 18

 0|     
 1|     
 2|     
 3|     
 4|     
 5|     
 6|     
 7|     
 8|     
 9| 3   
 10| 98   
 11| 90   
 12| 8   
 13| 86   
 14| 20   
 15| 73   
 16| 54   
 17| 22   
 18| 28   
 19| 99   
 20| 70   
 21| 72   
 22| 96   
 23| 67   
 24| 61   
 25| 10   
 26| 57   
 27| 19   
 28| 56   
 29| 9   
 30| 5   
 31| 26   
 32| 83   
 33| 12   
 34| 2   
 35| 93   
 36| 64   
 37| 15   
 38| 65   
 39| 47   
 40| 75   
 41| 91   
 42| 34   
 43| 37   
 44| 95   
